,2017 Pop,2017 Unmarried Women,High School Graduate,Unemployment,Percent Under the Poverty lavel,Mean Income,Sex Ratio,Mean Age,zip code tabulation area
15366,1461,40.0,46.0,7.0,20.5,54274,84.0,42.2,47922
15367,166,-666666666.0,71.3,0.0,0.0,65542,104.9,49.8,47924
15368,1961,77.3,52.0,8.3,12.9,58877,103.6,41.4,47928
15369,1462,52.0,38.9,7.0,14.9,64848,87.4,38.8,47941
15370,1004,0.0,22.0,10.8,2.7,73945,90.9,29.0,47943
15371,2247,0.0,48.4,7.0,8.5,63907,104.5,47.6,47946
15372,1359,72.0,49.9,7.3,23.7,48613,98.4,42.4,47948
15373,1336,47.8,44.8,8.3,7.4,59568,97.6,39.6,47949
15374,1680,0.0,48.8,14.2,13.2,50958,105.6,37.1,47957
15375,1271,66.7,46.2,6.5,12.5,75310,113.6,43.8,47354
15376,913,33.3,38.1,10.3,8.2,76017,79.0,39.2,47358
15377,663,0.0,43.7,4.9,4.5,76826,91.6,40.7,47975
15378,2226,0.0,35.8,2.0,7.2,69349,102.5,37.9,47977
15379,1088,87.5,53.3,11.3,17.7,57450,99.6,37.3,47991
15380,145,0.0,53.1,10.7,19.9,74270,113.2,38.6,47969
15381,1785,46.2,44.7,4.0,6.1,69670,99.2,40.3,47995
15382,11144,22.0,37.1,3.8,6.5,73188,98.4,42.5,47006
15383,5326,48.8,45.6,5.6,6.6,64283,97.8,43.5,47031
15384,4507,73.5,49.6,9.1,15.3,53414,98.0,38.0,47037
15385,4514,38.9,47.7,6.7,14.9,63094,96.3,41.8,47042
15386,2398,19.1,41.3,6.8,21.0,56070,103.0,37.8,47108
15387,15953,42.9,34.0,4.6,8.2,70240,94.5,36.9,47111
15388,19674,12.7,38.9,5.4,12.8,49047,92.1,40.9,47129
15389,42,-666666666.0,30.0,0.0,2.6,38200,100.0,54.8,47160
15390,1477,100.0,49.5,5.4,6.7,53679,101.0,51.0,47230
15391,19333,66.2,37.9,7.2,26.1,50533,102.6,40.3,47710
15392,2769,0.0,41.1,4.4,6.9,61151,123.3,37.2,47633
15393,42,-666666666.0,41.9,0.0,9.5,63880,147.1,42.0,47654
15394,1797,18.4,42.0,2.8,13.3,56165,105.1,38.4,47666
15395,1106,-666666666.0,48.4,12.9,5.7,63797,110.7,40.0,47833
15396,19294,46.8,44.0,5.5,15.1,60087,95.1,42.4,47834
15397,2424,0.0,36.7,5.0,12.2,61772,100.3,38.7,47850
15398,941,0.0,50.2,3.1,11.8,61122,117.3,47.7,47859
15399,186,-666666666.0,52.7,0.0,0.0,53070,132.5,30.4,47863
15400,8903,67.9,41.8,8.6,14.9,65104,93.1,42.4,47885
15401,27964,21.2,41.5,4.1,10.6,63500,107.1,41.3,47933
15402,2320,0.0,44.9,6.3,19.2,58832,101.6,39.9,47951
15403,14478,12.3,39.3,4.5,11.0,64582,99.8,47.2,47960
15404,560,0.0,44.3,8.6,8.8,68823,105.1,35.9,47965
15405,394,100.0,40.6,5.6,10.9,53675,102.1,44.5,47966
15406,1841,50.0,43.3,3.0,7.6,68477,110.6,42.1,47971
15407,3699,0.0,44.1,9.9,5.4,65036,91.7,48.6,47320
15408,4509,51.4,44.7,8.5,16.6,53404,97.7,43.1,47327
15409,5688,70.0,37.2,7.7,14.8,70480,90.9,41.3,47330
15410,2552,41.2,42.5,2.8,7.3,58639,100.5,41.3,47342
15411,3881,44.7,40.7,4.6,11.5,65264,106.0,41.6,47346
15412,2719,0.0,43.4,5.2,19.5,53029,101.6,43.6,47355
15413,1030,4.5,42.7,4.5,15.5,55119,114.1,44.8,47357
15414,3025,23.1,54.4,7.6,8.8,51437,109.3,45.3,47359
15415,12613,76.9,47.5,6.2,15.6,52243,93.7,40.3,47371
15416,163,0.0,44.2,7.7,24.5,55689,73.4,45.1,47247
15417,225,25.0,52.8,2.9,11.1,51168,75.8,36.1,47263
15418,25559,67.1,36.4,8.2,31.9,46840,91.8,29.3,47303
15419,3639,23.8,34.6,11.6,42.5,32924,104.8,37.6,47305
15420,3216,20.0,39.0,7.1,9.0,68567,103.3,44.1,47334
15421,1374,66.7,40.8,3.0,10.3,62913,91.4,41.2,47345
15422,1083,81.4,46.3,7.9,11.9,57552,102.8,38.9,47352
15423,3410,50.0,44.6,5.9,20.9,46288,101.7,41.0,47118
15424,10482,17.0,30.7,3.0,4.0,88547,96.9,39.1,47122
15425,1171,-666666666.0,49.9,9.9,5.7,65456,105.4,50.1,47135
15426,14435,30.6,44.1,4.6,12.8,62444,95.4,41.6,47170
15427,17457,4.0,28.4,4.8,6.0,86683,105.3,37.1,47172
15428,1014,0.0,43.5,9.8,20.0,68752,111.3,49.6,47177
15429,27043,32.7,31.5,5.3,11.0,81087,89.9,40.7,47203
15430,3402,15.4,45.2,7.8,21.7,52451,101.7,41.0,47336
15431,555,-666666666.0,40.7,5.4,9.9,63094,131.3,39.7,47339
15432,5505,67.2,41.9,4.3,14.2,62579,93.9,45.1,47356
15433,2309,100.0,48.6,7.7,15.9,49613,97.5,43.5,47373
15434,1761,45.5,38.1,4.2,7.5,64170,101.9,37.9,47384
15435,683,75.0,42.7,5.0,20.0,58717,63.0,34.3,47387
15436,42998,23.4,13.8,5.4,23.3,82595,99.6,31.1,47401
15437,23309,30.5,23.6,6.3,30.6,51698,101.7,29.7,47404
15438,444,-666666666.0,29.8,0.0,29.7,51681,145.3,35.3,47420
15439,4442,12.1,47.8,4.7,10.5,58903,80.4,38.5,47438
15440,612,100.0,30.8,13.2,16.8,45782,64.1,50.3,47465
15441,1658,20.0,32.9,3.9,14.7,52270,115.3,40.7,47469
15442,17796,43.2,38.3,7.3,14.9,57943,103.3,39.3,47501
15443,1677,61.2,40.6,1.1,3.8,67916,86.1,39.6,47527
15444,310,-666666666.0,43.1,0.0,0.0,447748,138.5,53.2,47552
15445,1541,0.0,36.4,4.0,10.5,54066,92.4,39.2,47561
15446,4201,0.0,36.4,3.2,10.3,62734,86.3,34.6,47562
15447,367,-666666666.0,52.3,0.0,0.0,82059,82.6,32.2,47580
15448,4030,37.3,49.7,3.8,12.3,61968,93.1,46.8,47581
15449,10760,34.3,44.4,3.5,14.9,59588,102.5,42.8,47586
15450,1764,0.0,50.2,16.1,17.1,50742,71.3,40.9,47615
15451,2604,70.8,44.5,4.6,15.8,60064,78.1,40.8,47471
15452,3013,66.1,49.9,6.9,20.5,47960,103.0,43.6,47520
15453,8257,31.2,34.6,4.6,12.1,60777,118.2,36.7,47553
15454,406,50.0,39.5,5.8,9.2,48252,97.1,48.1,47528
15455,10008,9.5,39.5,2.7,13.5,66887,113.8,37.9,47542
15456,740,100.0,45.2,1.9,2.3,94069,93.7,41.0,47550
15457,838,66.7,33.6,7.7,6.2,64051,91.3,48.6,47578
15458,135,-666666666.0,62.1,6.8,7.4,45762,121.3,55.3,47584
15459,3352,13.9,49.1,5.9,14.3,58380,104.8,38.5,47598
15460,14163,43.8,38.8,4.3,10.2,70180,108.8,42.5,47601
15461,3747,37.1,34.8,1.9,5.0,83846,109.9,42.3,47638
15462,27074,46.6,32.3,3.3,16.6,66852,90.5,32.5,47712
15463,46,-666666666.0,0.0,0.0,0.0,-999999999,187.5,56.5,47836
15464,2167,8.6,47.0,5.9,13.0,52865,94.5,38.4,47841
15465,1254,-666666666.0,38.3,4.5,16.9,70600,75.4,37.5,47847
15466,1856,0.0,57.6,7.8,13.7,61856,101.3,42.6,47848
15467,277,-666666666.0,48.1,5.9,16.2,77221,99.3,54.8,47849
15468,418,44.4,64.1,11.5,30.0,43150,106.9,45.1,47860
15469,855,43.8,48.2,6.2,18.1,63643,122.1,30.6,47861
15470,505,-666666666.0,72.9,13.2,53.7,32249,139.3,39.1,47866
15471,457,0.0,55.1,4.1,11.6,51748,103.1,38.6,47881
15472,17723,57.7,34.2,9.9,22.8,47200,109.9,31.7,47904
15473,41243,38.4,27.7,5.1,13.5,67568,91.1,35.7,47905
15474,47,100.0,26.9,29.6,23.4,45654,95.8,30.2,47916
15475,2434,31.0,32.3,6.6,2.6,88118,101.2,41.5,47920
15476,671,21.1,36.8,0.6,7.7,62887,99.7,43.5,47929
15477,3564,77.5,47.8,3.9,14.1,56863,97.9,42.7,47944
15478,1543,50.0,45.9,0.2,17.9,49967,97.1,48.8,47137
15479,16704,48.4,38.7,5.3,13.3,68682,97.4,42.4,47112
15480,4463,15.3,37.9,2.0,6.5,79124,118.9,40.5,47126
15481,5097,0.0,37.0,3.6,2.1,66150,94.2,39.4,47138
15482,992,100.0,59.1,8.0,2.3,56015,121.9,41.6,47142
15483,2023,22.2,36.5,5.3,12.7,57388,110.1,36.9,47145
15484,1183,-666666666.0,49.5,2.1,14.8,73464,99.5,35.3,47147
15485,1364,-666666666.0,49.9,5.6,19.4,62735,111.5,43.1,47166
15486,490,-666666666.0,43.6,0.0,9.6,52168,99.2,50.1,47224
15487,762,0.0,32.4,11.7,24.7,55924,120.2,34.3,47244
15488,30654,21.5,42.3,5.5,15.2,59399,100.1,37.7,47274
15489,1034,-666666666.0,53.7,5.0,29.4,54246,103.1,39.7,47020
15490,99,-666666666.0,48.8,4.2,10.1,47998,106.3,50.1,47034
15491,332,0.0,47.3,4.3,11.1,55629,107.5,47.3,47994
15492,10405,41.3,32.3,11.9,43.9,38983,80.9,37.7,47713
15493,1839,12.7,37.3,2.2,6.9,62958,97.3,33.2,47840
15494,480,37.5,46.6,7.9,25.5,44163,120.2,39.5,47855
15495,1363,0.0,44.3,5.3,11.3,62287,117.7,38.5,47862
15496,3587,31.6,44.2,5.5,11.6,49745,119.8,43.3,47874
15497,1377,48.1,54.3,4.2,6.6,68989,105.8,32.5,47926
15498,8207,27.1,43.1,4.1,17.0,60631,93.5,42.0,47394
15499,1752,0.0,43.1,4.2,10.6,58675,98.4,40.3,47380
15500,1379,60.0,38.2,8.7,10.2,60588,100.4,45.3,47385
15501,1267,0.0,52.2,0.0,17.8,54016,85.8,50.3,47431
15502,10505,5.6,42.0,5.0,8.3,56374,99.3,40.7,47446
15503,87,-666666666.0,29.5,0.0,0.0,-999999999,55.4,33.0,47455
15504,2354,11.4,54.2,2.7,17.7,61360,82.5,45.6,47513
15505,1163,0.0,37.8,2.0,12.9,50838,92.9,36.8,47529
15506,819,0.0,66.7,3.1,13.7,53534,136.7,46.4,47531
15507,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,47536
15508,993,100.0,38.1,4.0,10.8,72726,92.4,40.4,47537
15509,758,0.0,42.3,2.7,11.7,51110,87.6,46.2,47568
15510,280,0.0,68.9,0.0,27.5,61940,58.2,40.9,47576
15511,496,100.0,64.5,3.0,11.3,53421,126.5,51.6,47588
15512,410,-666666666.0,36.9,7.9,8.8,41602,148.5,59.8,47590
15513,49,-666666666.0,33.3,0.0,44.9,-999999999,69.0,60.4,47596
15514,212,-666666666.0,54.6,8.9,20.3,34756,118.6,58.3,47616
15515,4277,15.3,41.3,2.1,6.6,79274,97.4,43.1,47648
15516,155,-666666666.0,42.2,10.8,0.0,70580,112.3,33.5,47683
15517,326,-666666666.0,26.0,0.0,27.0,98602,156.7,51.8,47708
15518,17403,7.1,33.7,2.3,10.7,78060,100.3,45.8,47720
15519,20750,25.9,26.6,5.8,15.2,62894,106.2,34.3,47803
15520,12107,60.7,35.9,14.1,41.9,31571,102.4,29.3,47807
15521,8746,22.4,39.5,4.7,10.9,63014,98.3,46.2,47424
15522,273,0.0,46.3,3.2,11.0,86615,70.6,44.8,47449
15523,1431,-666666666.0,29.0,1.7,6.1,82772,96.3,50.8,47468
15524,3316,65.6,46.2,7.4,17.5,53839,96.4,33.5,47024
15525,308,-666666666.0,28.4,0.0,66.2,25725,115.4,58.1,47035
15526,4272,0.0,42.2,4.5,11.0,64358,124.0,42.0,47117
15527,1619,0.0,42.2,6.6,6.3,61869,89.6,46.3,47125
15528,6285,9.5,45.9,8.5,8.0,65876,98.1,43.0,47165
15529,44221,29.8,32.5,4.7,12.9,72091,104.8,37.3,47201
15530,10498,40.1,39.1,8.5,14.7,69712,97.6,44.1,47001
15531,335,-666666666.0,81.0,0.0,21.2,51628,101.8,47.1,47010
15532,640,54.5,30.7,11.4,27.4,80182,197.7,31.2,47011
15533,9935,33.3,41.4,5.7,8.4,62180,96.7,42.3,47012
15534,742,-666666666.0,52.2,3.7,5.4,78084,99.5,47.2,47016
15535,1433,50.0,46.9,4.0,9.0,63779,97.4,40.1,47023
15536,2572,-666666666.0,43.8,8.2,15.3,60585,72.7,50.2,47115
15537,45802,36.1,34.4,6.6,10.6,64911,90.7,38.6,47130
15538,2541,0.0,55.6,6.1,22.9,45212,98.5,45.7,47140
15539,731,0.0,46.2,3.5,8.9,47839,55.2,53.8,47162
15540,170,100.0,60.2,6.6,10.6,148915,109.9,37.6,47226
15541,5650,39.6,38.3,5.0,14.8,57971,94.1,39.2,47220
15542,945,80.0,35.0,2.5,29.1,56947,106.8,48.5,47231
15543,1662,0.0,56.0,18.6,16.7,56576,86.5,40.1,47235
15544,20540,51.4,46.3,5.5,15.6,58018,100.8,39.2,47265
15545,1677,0.0,43.2,11.2,8.4,55058,93.4,38.0,47273
15546,118,-666666666.0,51.6,2.6,21.2,35788,81.5,30.3,47344
15547,225,0.0,31.0,10.0,10.2,58583,110.3,42.5,47361
15548,4954,51.7,40.1,9.8,23.4,43521,90.8,41.5,47390
15549,904,50.0,44.9,5.4,13.7,55832,87.9,34.7,47955
15550,1004,0.0,44.5,4.7,8.4,80858,108.3,46.9,47980
15551,1031,0.0,35.8,1.4,8.0,67143,112.1,46.3,47832
15552,171,-666666666.0,45.7,7.9,1.2,55099,96.6,46.5,47982
15553,4089,44.3,47.3,4.5,12.0,52643,98.0,42.8,47987
15554,1661,83.3,44.8,4.9,5.5,57213,73.2,35.1,47990
15555,117,100.0,43.9,0.0,11.1,66135,77.3,39.2,47997
15556,2655,87.0,43.6,7.4,16.0,55356,92.3,40.1,47338
15557,2188,21.4,40.0,4.8,12.0,80002,126.0,37.2,47341
15558,9312,36.1,48.6,6.5,13.0,54159,95.1,43.2,47348
15559,1345,85.7,43.1,4.1,16.0,73648,93.2,45.0,47360
15560,3232,47.4,42.1,1.4,14.4,59853,92.2,45.4,47368
15561,201,100.0,51.5,4.8,37.3,34736,60.8,27.2,47381
15562,1128,70.0,46.4,4.8,23.7,57000,105.5,43.1,47451
15563,10808,16.7,39.3,5.5,14.5,60379,96.8,45.7,47460
15564,4479,28.0,33.3,4.7,6.9,72694,120.2,32.9,47462
15565,1251,73.3,41.5,1.0,2.7,86355,105.8,41.3,47516
15566,5121,85.0,47.3,5.1,14.2,60820,91.0,36.0,47610
15567,661,100.0,38.2,10.1,10.7,55475,120.3,50.1,47612
15568,1735,10.5,40.2,5.9,9.2,71532,90.7,42.1,47619
15569,1965,0.0,28.4,6.7,16.9,60776,107.1,36.4,47970
15570,921,0.0,42.0,0.0,14.9,122557,93.1,33.3,47981
15571,400,0.0,68.6,0.0,0.0,60330,63.9,23.7,47983
15572,6232,71.6,39.9,6.2,11.3,59104,106.9,32.5,47243
15573,1045,0.0,46.3,0.0,7.5,73301,102.1,35.1,47280
15574,151,0.0,53.8,8.6,6.8,45937,112.7,29.9,47337
15575,444,-666666666.0,44.7,0.0,0.0,63683,124.2,48.1,47846
15576,97,0.0,43.8,0.0,0.0,54518,90.2,34.9,47853
15577,845,100.0,51.3,0.0,4.9,67651,118.3,42.2,47854
15578,3195,62.9,46.5,6.8,19.6,55742,126.8,42.9,47868
15579,3519,81.0,14.5,5.6,19.0,46435,105.3,28.2,47901
15580,1757,-666666666.0,69.6,14.3,5.1,60409,1019.1,35.6,47514
15581,980,0.0,49.4,2.0,8.6,73002,89.9,46.2,47515
15582,728,46.2,37.1,5.5,0.0,79712,88.1,25.9,47521
15583,3337,0.0,46.0,2.7,7.2,58730,103.8,41.6,47523
15584,862,100.0,30.7,0.0,13.1,71375,58.2,30.7,47551
15585,1814,33.3,46.5,1.9,10.7,64122,118.0,31.9,47557
15586,6071,28.1,39.8,3.6,7.7,66201,94.1,44.1,47567
15587,1113,-666666666.0,52.4,0.0,15.6,72502,123.0,39.3,47575
15588,12775,48.6,37.5,4.0,12.5,76277,96.9,42.3,47620
15589,4828,23.2,41.7,4.2,8.6,60330,99.7,44.0,47660
15590,376,-666666666.0,40.6,0.0,6.6,103757,121.2,49.4,47017
15591,73413,24.2,14.6,4.1,33.1,68881,115.1,22.6,47906
15592,1159,18.8,43.3,3.1,29.8,49993,96.1,41.0,47921
15593,4987,77.3,41.8,6.0,7.9,74069,102.3,44.5,47932
15594,1782,-666666666.0,43.2,3.3,3.6,67988,98.7,36.9,47940
15595,21066,50.9,35.2,3.4,9.0,76686,98.2,41.8,47546
15596,22682,39.5,39.4,4.9,9.7,83348,96.7,41.8,47025
15597,1650,100.0,25.8,8.6,6.1,61791,98.3,36.5,47141
15598,2996,50.0,41.5,10.3,14.8,60818,121.6,41.8,47232
15599,8628,75.5,32.8,2.9,11.1,70650,91.6,41.0,47429
15600,1305,79.2,35.9,5.9,7.0,83090,102.3,47.3,47611
15601,1660,100.0,32.2,12.5,11.2,100239,126.8,39.0,47992
15602,5201,28.4,44.8,3.1,7.6,59484,112.5,46.0,47040
15603,3684,26.7,43.8,6.3,16.2,73790,132.4,39.1,47161
15604,48123,44.8,31.7,5.9,15.8,62118,92.9,39.8,47150
15605,22001,59.3,39.8,8.1,13.9,64679,86.0,42.0,47250
15606,32248,48.3,37.3,5.6,14.2,62375,99.2,41.1,47711
15607,17044,0.0,18.9,2.4,3.4,121636,102.2,38.7,47725
15608,35325,48.9,29.3,7.4,17.3,61958,110.0,38.2,47802
15609,1158,66.7,50.3,4.8,26.2,43074,107.2,37.4,47837
15610,696,-666666666.0,21.0,6.3,10.2,135067,95.5,36.5,47858
15611,345,100.0,74.5,0.0,8.1,53590,70.0,22.7,47865
15612,499,0.0,50.5,6.5,6.4,48160,105.3,35.3,47917
15613,309,0.0,72.1,0.0,0.0,40294,62.6,27.7,47925
15614,1959,76.5,40.3,7.4,7.5,65558,98.7,44.6,47963
15615,633,22.2,44.1,3.1,5.4,52702,96.6,45.9,47967
15616,1213,0.0,36.9,6.5,11.8,65454,105.2,47.3,47974
15617,11753,52.7,36.2,3.9,11.9,66106,102.1,38.6,47978
15618,3197,0.0,54.4,5.8,12.0,57871,93.3,43.5,47283
15619,29865,41.6,43.8,7.9,18.2,56568,115.1,42.4,47362
15620,4753,25.0,35.9,5.2,12.7,76096,91.5,42.3,47106
15621,12064,70.2,41.3,4.3,13.2,62764,100.6,39.0,47670
15622,1372,60.0,31.5,4.7,8.7,73310,92.4,36.7,47930
15623,3655,17.3,36.7,3.1,14.4,65148,98.1,41.0,47665
15624,8690,55.4,40.7,8.0,11.9,62390,75.4,41.0,47872
15625,74,-666666666.0,10.8,0.0,20.3,-999999999,105.6,67.4,47123
15626,2142,0.0,44.1,6.5,7.0,61619,93.3,37.8,47227
15627,125,-666666666.0,-666666666.0,0.0,0.0,-999999999,380.8,5.4,47467
15628,381,-666666666.0,46.8,6.3,2.4,62063,103.7,53.0,47525
15629,1351,100.0,51.4,5.4,10.9,65059,94.7,42.7,47637
15630,5818,63.5,37.6,5.6,14.8,64294,95.4,42.8,47918
15631,4363,5.9,38.4,5.4,9.6,73345,104.2,40.6,47433
15632,810,0.0,60.4,3.0,7.0,65599,126.3,43.1,47535
15633,5436,45.2,41.7,7.3,13.0,59093,97.4,45.9,47635
15634,1339,27.8,45.1,9.0,6.5,66111,97.5,45.9,47989
15635,128,-666666666.0,0.0,0.0,0.0,-999999999,245.9,43.1,47880
15636,2923,-666666666.0,0.0,14.3,-666666666.0,-666666666,81.1,19.6,47809
15637,146,-666666666.0,59.5,0.0,0.0,66046,143.3,39.3,47457
15638,701,-666666666.0,64.6,6.7,7.1,62231,72.7,30.6,47110
15639,338,0.0,48.3,5.1,21.1,49964,96.5,33.8,47388
15640,88,-666666666.0,87.2,0.0,19.3,39150,151.4,63.8,47437
15641,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,47907
15642,27,-666666666.0,44.4,0.0,0.0,-999999999,170.0,46.5,47458
15643,162,0.0,37.1,2.3,1.9,51438,88.4,45.3,47871
15644,1272,55.3,51.7,2.0,13.8,49614,91.9,43.9,47369
15645,431,100.0,49.6,7.6,11.6,53483,81.9,55.2,47857
15646,41,-666666666.0,41.5,0.0,0.0,-999999999,105.0,59.9,47104
15647,2986,13.2,49.0,6.3,20.8,50455,105.8,46.9,47952
15648,136,0.0,39.6,13.5,25.0,39935,94.3,56.0,47324
15649,26,-666666666.0,0.0,0.0,0.0,-999999999,-666666666.0,-666666666.0,47367
15650,5026,-666666666.0,100.0,18.6,100.0,-666666666,53.3,19.6,47306
15651,175,100.0,42.5,7.4,12.6,37103,110.8,38.5,47382
15652,384,0.0,33.8,3.3,11.0,52447,131.3,25.9,47522
15653,292,-666666666.0,38.1,0.0,7.9,88598,160.7,49.7,47574
15654,35920,4.0,25.7,2.6,5.7,97832,96.4,39.9,47630
15655,12553,48.3,32.3,5.2,12.9,63627,98.7,42.1,47805
15656,3873,-666666666.0,0.0,17.6,0.0,-999999999,95.7,19.4,47405
15657,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,47434
15658,669,0.0,51.0,6.5,21.5,43583,84.8,49.6,47335
15659,56,-666666666.0,0.0,0.0,0.0,-999999999,229.4,35.0,47869
15660,852,-666666666.0,60.6,0.0,7.4,45438,91.5,49.9,47175
15661,21518,26.7,41.7,4.9,10.5,66074,99.5,38.1,47240
15662,1733,100.0,53.1,12.4,26.7,55026,102.2,37.8,47260
15663,1301,0.0,50.6,3.2,1.2,76143,124.3,41.0,47281
15664,26736,65.0,41.2,9.4,25.6,44536,93.9,41.7,47302
15665,31723,0.0,24.7,5.8,14.8,68894,98.2,35.8,47304
15666,525,-666666666.0,43.3,2.3,5.3,60488,93.7,51.0,47325
15667,2106,47.7,49.2,4.4,31.8,56957,112.3,26.1,47326
15668,2885,12.5,49.0,5.7,11.3,61373,102.6,40.4,47340
15669,604,28.6,41.5,8.8,23.6,52655,77.1,27.6,47351
15670,45883,64.7,36.7,6.8,20.1,56869,90.6,41.1,47374
15671,3021,50.0,41.1,5.1,11.9,72998,93.5,43.4,47383
15672,1795,0.0,37.5,0.0,15.1,71482,107.8,39.3,47393
15673,3737,-666666666.0,0.0,21.7,-666666666.0,-666666666,88.5,19.3,47406
15674,721,0.0,42.1,10.1,6.1,57400,94.9,51.4,47427
15675,1533,-666666666.0,46.3,9.2,6.2,66649,109.4,48.6,47436
15676,1672,34.6,59.8,4.8,12.7,63917,100.0,43.5,47456
15677,4070,57.4,38.6,6.2,13.0,62121,107.5,39.2,47459
15678,3973,40.3,35.2,8.6,21.6,49224,88.1,38.3,47512
15679,4505,0.0,41.6,3.2,6.1,69224,99.8,44.9,47532
15680,1229,31.6,46.3,1.6,11.5,65966,105.5,38.8,47541
15681,2724,0.0,34.1,3.8,4.8,86245,88.9,42.5,47579
15682,25935,46.0,33.1,5.8,16.9,56617,105.8,37.8,47591
15683,2880,7.6,28.6,4.6,8.9,84459,97.7,41.0,47613
15684,2066,0.0,39.0,1.9,4.5,73839,95.8,52.1,47631
15685,4221,6.8,37.1,3.5,5.0,101076,98.8,37.2,47639
15686,1014,100.0,44.1,2.8,10.7,64078,93.5,50.3,47640
15687,3122,27.3,45.0,2.2,15.4,47997,106.8,35.0,47879
15688,8087,82.0,41.7,6.6,16.3,56677,88.5,45.5,47882
15689,141,-666666666.0,43.3,9.0,22.0,37965,54.9,43.5,47884
15690,3367,45.8,37.9,3.9,5.1,67303,104.3,39.5,47923
15691,676,87.5,52.4,3.0,16.3,59995,106.7,45.3,47942
15692,825,-666666666.0,60.2,5.4,5.1,70492,129.8,40.6,47950
15693,2333,17.9,52.1,4.1,12.7,68370,103.8,41.0,47954
15694,192,-666666666.0,56.3,13.8,11.5,46429,74.5,40.0,47958
15695,2276,-666666666.0,51.9,2.9,18.6,61531,96.2,40.6,47272
15696,375,0.0,27.4,0.0,16.5,59146,119.3,42.7,47282
15697,22673,54.8,43.4,7.6,18.7,53604,96.9,42.3,47331
15698,1407,0.0,53.6,6.3,5.9,65981,98.2,48.9,47386
15699,5619,8.8,47.4,4.8,7.7,55608,97.5,41.0,47353
15700,3013,46.7,40.5,6.4,6.5,84726,111.9,34.3,47143
15701,3621,75.0,47.3,16.3,22.5,47972,106.1,44.6,47164
15702,14552,60.8,45.2,6.3,14.2,58161,100.6,40.9,47167
15703,1410,-666666666.0,48.5,3.1,10.3,60422,112.7,40.9,47223
15704,3010,28.6,53.7,4.9,10.2,67265,111.4,40.4,47229
15705,1765,46.8,51.4,8.4,0.0,79981,118.2,36.9,47234
15706,4509,0.0,48.9,4.5,8.9,67430,106.6,40.6,47246
15707,1440,-666666666.0,50.3,12.8,12.8,62899,86.3,51.1,47264
15708,545,-666666666.0,41.8,1.5,7.7,59272,112.9,32.3,47270
15709,25701,12.8,15.2,7.4,42.8,54295,101.2,23.3,47408
15710,27421,38.1,42.4,5.4,13.0,60926,92.6,43.5,47421
15711,9541,26.1,39.8,5.8,14.6,61795,100.1,43.5,47441
15712,6851,84.5,32.9,4.3,11.8,74160,93.3,54.9,47448
15713,645,0.0,34.8,10.5,6.7,60250,120.1,36.9,47453
15714,7593,13.6,47.6,4.4,16.6,50475,93.6,39.7,47454
15715,642,0.0,23.6,0.6,3.1,89724,87.2,41.3,47519
15716,461,0.0,43.1,5.3,11.0,74799,119.5,41.1,47524
15717,5583,1.5,20.6,2.5,11.9,76236,100.5,25.4,47558
15718,2414,86.4,53.2,1.5,11.8,57546,127.1,35.9,47634
15719,962,36.4,46.0,2.4,13.1,36550,158.6,43.1,47003
15720,3266,0.0,35.0,5.4,9.1,84436,108.0,41.6,47022
15721,2075,-666666666.0,46.1,3.5,8.6,76746,98.4,35.4,47030
15722,3121,100.0,46.2,9.7,8.6,75015,135.4,39.3,47032
15723,1695,100.0,57.2,10.0,25.4,45183,96.9,36.3,47038
15724,11297,0.0,26.6,5.4,7.3,96953,106.7,44.0,48065
15725,30173,59.6,30.6,5.1,17.3,63355,91.2,37.2,48071
15726,2045,0.0,37.1,7.0,5.6,69329,99.7,45.3,48890
15727,39379,58.9,27.1,9.5,25.1,52376,85.7,32.7,48911
15728,9871,62.9,26.4,11.6,29.0,61159,94.0,31.3,48915
15729,26092,21.0,11.5,5.0,11.3,91797,93.3,36.5,48108
15730,9961,51.4,42.8,7.7,8.6,77144,102.7,45.1,48117
15731,36083,17.5,29.9,7.7,18.8,65202,92.1,36.9,48127
15732,21546,19.9,33.4,6.4,9.5,79964,102.0,39.7,48134
15733,12733,65.3,33.2,5.4,5.6,83426,98.6,41.3,48173
15734,7559,63.0,36.4,21.6,38.6,37925,93.7,34.9,48218
15735,38486,61.0,25.9,8.3,20.2,59528,89.7,34.0,48198
15736,21509,84.9,22.8,16.0,36.4,40247,80.1,43.0,48207
15737,30155,41.1,30.4,17.3,40.2,36110,103.3,28.5,48210
15738,48935,86.6,29.4,21.4,34.3,41287,83.4,37.5,48219
15739,23067,5.9,22.5,4.3,6.7,93864,96.2,43.0,48346
15740,8747,11.7,26.0,4.2,5.6,92833,103.8,45.3,48356
15741,12055,9.5,15.0,3.4,2.5,119496,96.8,39.8,48360
15742,15756,47.9,23.1,5.8,4.8,110230,94.1,41.6,48362
15743,2753,54.1,45.1,5.0,19.2,51780,98.9,49.3,48427
15744,691,100.0,37.7,12.8,15.3,78084,70.6,42.2,48437
15745,7338,53.1,27.5,5.5,3.7,106771,85.7,44.2,48438
15746,48041,11.5,20.6,4.2,8.5,89231,94.5,40.5,48439
