,actual,cleared,data_year,offense,ori,state_abbr
9,9,7,2017,violent-crime,NJ0023300,NJ
10,4,4,2017,violent-crime,NJ0023400,NJ
11,4,4,2017,violent-crime,NJ0023500,NJ
12,1,1,2017,violent-crime,NJ0023600,NJ
13,1,0,2017,violent-crime,NJ0023700,NJ
14,2,0,2017,violent-crime,NJ0023800,NJ
15,16,10,2017,violent-crime,NJ0023900,NJ
16,0,0,2017,violent-crime,NJ0024000,NJ
17,0,0,2017,violent-crime,NJ0024100,NJ
18,8,7,2017,violent-crime,NJ0024200,NJ
19,0,0,2017,violent-crime,NJ0024300,NJ
0,44,25,2017,violent-crime,NJ0081100,NJ
1,4,4,2017,violent-crime,NJ0081200,NJ
2,0,0,2017,violent-crime,NJ0081300,NJ
3,28,11,2017,violent-crime,NJ0081400,NJ
4,1,4,2017,violent-crime,NJ0081500,NJ
5,0,0,2017,violent-crime,NJ0081600,NJ
6,1,2,2017,violent-crime,NJ0081700,NJ
7,58,38,2017,violent-crime,NJ0081800,NJ
8,0,0,2017,violent-crime,NJ0081900,NJ
9,12,10,2017,violent-crime,NJ0082000,NJ
10,14,7,2017,violent-crime,NJ0082100,NJ
11,47,25,2017,violent-crime,NJ0082200,NJ
12,2,0,2017,violent-crime,NJ0082300,NJ
13,4,3,2017,violent-crime,NJ0082400,NJ
14,10,7,2017,violent-crime,NJ0082600,NJ
15,4,4,2017,violent-crime,NJ008SP00,NJ
16,140,94,2017,violent-crime,NJ0090100,NJ
17,1,0,2017,violent-crime,NJ0090200,NJ
18,22,2,2017,violent-crime,NJ0090300,NJ
19,58,25,2017,violent-crime,NJ0090400,NJ
0,11,5,2017,violent-crime,NJ0151800,NJ
1,0,0,2017,violent-crime,NJ0151900,NJ
2,2,0,2017,violent-crime,NJ0152000,NJ
3,0,0,2017,violent-crime,NJ0152100,NJ
4,0,0,2017,violent-crime,NJ0152200,NJ
5,0,0,2017,violent-crime,NJ0152300,NJ
6,16,15,2017,violent-crime,NJ0152400,NJ
7,1,0,2017,violent-crime,NJ0152500,NJ
8,34,20,2017,violent-crime,NJ0152600,NJ
9,4,2,2017,violent-crime,NJ0152700,NJ
10,1,0,2017,violent-crime,NJ0152800,NJ
11,6,3,2017,violent-crime,NJ0152900,NJ
12,25,18,2017,violent-crime,NJ0153000,NJ
13,1,1,2017,violent-crime,NJ0153100,NJ
14,3,3,2017,violent-crime,NJ0153200,NJ
15,8,10,2017,violent-crime,NJ0153300,NJ
16,6,2,2017,violent-crime,NJ015SP00,NJ
17,2,1,2017,violent-crime,NJ0160100,NJ
18,184,101,2017,violent-crime,NJ0160200,NJ
19,18,8,2017,violent-crime,NJ0160300,NJ
0,8,5,2017,violent-crime,NJ0030800,NJ
1,4,1,2017,violent-crime,NJ0030900,NJ
2,11,3,2017,violent-crime,NJ0031000,NJ
3,3,1,2017,violent-crime,NJ0031100,NJ
4,13,4,2017,violent-crime,NJ0031200,NJ
5,28,17,2017,violent-crime,NJ0031300,NJ
6,19,11,2017,violent-crime,NJ0031500,NJ
7,92,36,2017,violent-crime,NJ0031700,NJ
8,23,13,2017,violent-crime,NJ0031800,NJ
9,5,4,2017,violent-crime,NJ0031900,NJ
10,31,13,2017,violent-crime,NJ0032000,NJ
11,16,7,2017,violent-crime,NJ0032100,NJ
12,0,0,2017,violent-crime,NJ0032200,NJ
13,10,3,2017,violent-crime,NJ0032300,NJ
14,42,12,2017,violent-crime,NJ0032400,NJ
15,38,14,2017,violent-crime,NJ0032500,NJ
16,0,0,2017,violent-crime,NJ0032600,NJ
17,3,3,2017,violent-crime,NJ0032700,NJ
18,15,10,2017,violent-crime,NJ0032800,NJ
19,1,1,2017,violent-crime,NJ0032900,NJ
0,0,0,2017,violent-crime,NJ0132400,NJ
1,99,69,2017,violent-crime,NJ0132500,NJ
2,13,8,2017,violent-crime,NJ0132600,NJ
3,5,4,2017,violent-crime,NJ0132700,NJ
4,7,4,2017,violent-crime,NJ0132800,NJ
5,0,0,2017,violent-crime,NJ0132900,NJ
6,15,10,2017,violent-crime,NJ0133000,NJ
7,48,39,2017,violent-crime,NJ0133100,NJ
8,5,4,2017,violent-crime,NJ0133300,NJ
9,150,52,2017,violent-crime,NJ0133400,NJ
10,13,8,2017,violent-crime,NJ0133500,NJ
11,3,2,2017,violent-crime,NJ0133600,NJ
12,30,26,2017,violent-crime,NJ0133700,NJ
13,4,2,2017,violent-crime,NJ0133800,NJ
14,13,8,2017,violent-crime,NJ0133900,NJ
15,24,6,2017,violent-crime,NJ0134000,NJ
16,0,0,2017,violent-crime,NJ0134200,NJ
17,0,0,2017,violent-crime,NJ0134300,NJ
18,1,0,2017,violent-crime,NJ0134400,NJ
19,2,1,2017,violent-crime,NJ0134500,NJ
0,9,6,2017,violent-crime,NJ0023200,NJ
1,9,7,2017,violent-crime,NJ0023300,NJ
2,4,4,2017,violent-crime,NJ0023400,NJ
3,4,4,2017,violent-crime,NJ0023500,NJ
4,1,1,2017,violent-crime,NJ0023600,NJ
5,1,0,2017,violent-crime,NJ0023700,NJ
6,2,0,2017,violent-crime,NJ0023800,NJ
7,16,10,2017,violent-crime,NJ0023900,NJ
8,0,0,2017,violent-crime,NJ0024000,NJ
9,0,0,2017,violent-crime,NJ0024100,NJ
10,8,7,2017,violent-crime,NJ0024200,NJ
11,0,0,2017,violent-crime,NJ0024300,NJ
12,2,2,2017,violent-crime,NJ0024400,NJ
13,15,9,2017,violent-crime,NJ0024500,NJ
14,14,11,2017,violent-crime,NJ0024600,NJ
15,1,0,2017,violent-crime,NJ0024700,NJ
16,5,5,2017,violent-crime,NJ0024800,NJ
17,2,1,2017,violent-crime,NJ0024900,NJ
18,8,8,2017,violent-crime,NJ0025000,NJ
19,6,4,2017,violent-crime,NJ0025100,NJ
0,35,30,2017,violent-crime,NJ0131900,NJ
1,0,0,2017,violent-crime,NJ0132000,NJ
2,31,16,2017,violent-crime,NJ0132100,NJ
3,16,10,2017,violent-crime,NJ0132200,NJ
4,0,0,2017,violent-crime,NJ0132300,NJ
5,0,0,2017,violent-crime,NJ0132400,NJ
6,99,69,2017,violent-crime,NJ0132500,NJ
7,13,8,2017,violent-crime,NJ0132600,NJ
8,5,4,2017,violent-crime,NJ0132700,NJ
9,7,4,2017,violent-crime,NJ0132800,NJ
10,0,0,2017,violent-crime,NJ0132900,NJ
11,15,10,2017,violent-crime,NJ0133000,NJ
12,48,39,2017,violent-crime,NJ0133100,NJ
13,5,4,2017,violent-crime,NJ0133300,NJ
14,150,52,2017,violent-crime,NJ0133400,NJ
15,13,8,2017,violent-crime,NJ0133500,NJ
16,3,2,2017,violent-crime,NJ0133600,NJ
17,30,26,2017,violent-crime,NJ0133700,NJ
18,4,2,2017,violent-crime,NJ0133800,NJ
19,13,8,2017,violent-crime,NJ0133900,NJ
0,3,2,2017,violent-crime,NJ0026900,NJ
1,8,7,2017,violent-crime,NJ0027000,NJ
2,8,3,2017,violent-crime,NJ002SP00,NJ
3,17,9,2017,violent-crime,NJ0030200,NJ
4,0,0,2017,violent-crime,NJ0030300,NJ
5,12,4,2017,violent-crime,NJ0030400,NJ
6,45,14,2017,violent-crime,NJ0030500,NJ
7,34,25,2017,violent-crime,NJ0030600,NJ
8,0,0,2017,violent-crime,NJ0030700,NJ
9,8,5,2017,violent-crime,NJ0030800,NJ
10,4,1,2017,violent-crime,NJ0030900,NJ
11,11,3,2017,violent-crime,NJ0031000,NJ
12,3,1,2017,violent-crime,NJ0031100,NJ
13,13,4,2017,violent-crime,NJ0031200,NJ
14,28,17,2017,violent-crime,NJ0031300,NJ
15,19,11,2017,violent-crime,NJ0031500,NJ
16,92,36,2017,violent-crime,NJ0031700,NJ
17,23,13,2017,violent-crime,NJ0031800,NJ
18,5,4,2017,violent-crime,NJ0031900,NJ
19,31,13,2017,violent-crime,NJ0032000,NJ
0,0,0,2017,violent-crime,NJ0150200,NJ
1,2,1,2017,violent-crime,NJ0150300,NJ
2,6,2,2017,violent-crime,NJ0150400,NJ
3,24,7,2017,violent-crime,NJ0150500,NJ
4,107,74,2017,violent-crime,NJ0150600,NJ
5,63,24,2017,violent-crime,NJ0150700,NJ
6,1,1,2017,violent-crime,NJ0150900,NJ
7,0,0,2017,violent-crime,NJ0151000,NJ
8,24,9,2017,violent-crime,NJ0151100,NJ
9,27,16,2017,violent-crime,NJ0151200,NJ
10,0,0,2017,violent-crime,NJ0151300,NJ
11,95,57,2017,violent-crime,NJ0151400,NJ
12,1,1,2017,violent-crime,NJ0151500,NJ
13,12,6,2017,violent-crime,NJ0151600,NJ
14,3,0,2017,violent-crime,NJ0151700,NJ
15,11,5,2017,violent-crime,NJ0151800,NJ
16,0,0,2017,violent-crime,NJ0151900,NJ
17,2,0,2017,violent-crime,NJ0152000,NJ
18,0,0,2017,violent-crime,NJ0152100,NJ
19,0,0,2017,violent-crime,NJ0152200,NJ
0,8,6,2017,violent-crime,NJ0072100,NJ
1,93,65,2017,violent-crime,NJ0072200,NJ
2,5,3,2017,violent-crime,NJ0072700,NJ
3,5,3,2017,violent-crime,NJ0072800,NJ
4,20,12,2017,violent-crime,NJ0073000,NJ
5,3,2,2017,violent-crime,NJ0073100,NJ
6,43,33,2017,violent-crime,NJ0073200,NJ
7,11,3,2017,violent-crime,NJ007SP00,NJ
8,1,0,2017,violent-crime,NJ0080000,NJ
9,12,8,2017,violent-crime,NJ0080100,NJ
10,60,29,2017,violent-crime,NJ0080200,NJ
11,7,2,2017,violent-crime,NJ0080300,NJ
12,6,5,2017,violent-crime,NJ0080400,NJ
13,14,10,2017,violent-crime,NJ0080500,NJ
14,17,7,2017,violent-crime,NJ0080600,NJ
15,6,1,2017,violent-crime,NJ0080700,NJ
16,6,3,2017,violent-crime,NJ0080800,NJ
17,6,2,2017,violent-crime,NJ0080900,NJ
18,13,15,2017,violent-crime,NJ0081000,NJ
19,44,25,2017,violent-crime,NJ0081100,NJ
0,0,0,2017,violent-crime,NJ0020100,NJ
1,0,0,2017,violent-crime,NJ0020200,NJ
2,2,1,2017,violent-crime,NJ0020300,NJ
3,1,1,2017,violent-crime,NJ0020400,NJ
4,11,7,2017,violent-crime,NJ0020500,NJ
5,23,18,2017,violent-crime,NJ0020600,NJ
6,0,0,2017,violent-crime,NJ0020700,NJ
7,3,2,2017,violent-crime,NJ0020800,NJ
8,1,1,2017,violent-crime,NJ0020900,NJ
9,4,2,2017,violent-crime,NJ0021000,NJ
10,20,11,2017,violent-crime,NJ0021100,NJ
11,13,11,2017,violent-crime,NJ0021200,NJ
12,10,8,2017,violent-crime,NJ0021300,NJ
13,2,2,2017,violent-crime,NJ0021400,NJ
14,75,33,2017,violent-crime,NJ0021500,NJ
15,0,0,2017,violent-crime,NJ0021600,NJ
16,23,21,2017,violent-crime,NJ0021700,NJ
17,21,14,2017,violent-crime,NJ0021800,NJ
18,26,17,2017,violent-crime,NJ0021900,NJ
19,1,1,2017,violent-crime,NJ0022000,NJ
0,3,1,2017,violent-crime,NJ0143800,NJ
1,4,4,2017,violent-crime,NJ0143900,NJ
2,0,0,2017,violent-crime,NJ0149100,NJ
3,6,2,2017,violent-crime,NJ014SP00,NJ
4,0,0,2017,violent-crime,NJ0150000,NJ
5,1,0,2017,violent-crime,NJ0150100,NJ
6,0,0,2017,violent-crime,NJ0150200,NJ
7,2,1,2017,violent-crime,NJ0150300,NJ
8,6,2,2017,violent-crime,NJ0150400,NJ
9,24,7,2017,violent-crime,NJ0150500,NJ
10,107,74,2017,violent-crime,NJ0150600,NJ
11,63,24,2017,violent-crime,NJ0150700,NJ
12,1,1,2017,violent-crime,NJ0150900,NJ
13,0,0,2017,violent-crime,NJ0151000,NJ
14,24,9,2017,violent-crime,NJ0151100,NJ
15,27,16,2017,violent-crime,NJ0151200,NJ
16,0,0,2017,violent-crime,NJ0151300,NJ
17,95,57,2017,violent-crime,NJ0151400,NJ
18,1,1,2017,violent-crime,NJ0151500,NJ
19,12,6,2017,violent-crime,NJ0151600,NJ
0,0,0,2017,violent-crime,NJ0101000,NJ
1,1,0,2017,violent-crime,NJ0101100,NJ
2,0,0,2017,violent-crime,NJ0101400,NJ
3,3,2,2017,violent-crime,NJ0101500,NJ
4,5,4,2017,violent-crime,NJ0101700,NJ
5,1,1,2017,violent-crime,NJ0101900,NJ
6,5,3,2017,violent-crime,NJ0102100,NJ
7,2,2,2017,violent-crime,NJ0102200,NJ
8,0,0,2017,violent-crime,NJ0102400,NJ
9,2,1,2017,violent-crime,NJ0102600,NJ
10,15,8,2017,violent-crime,NJ010SP00,NJ
11,6,5,2017,violent-crime,NJ0110000,NJ
12,22,14,2017,violent-crime,NJ0110100,NJ
13,76,31,2017,violent-crime,NJ0110200,NJ
14,126,65,2017,violent-crime,NJ0110300,NJ
15,5,4,2017,violent-crime,NJ0110400,NJ
16,2,1,2017,violent-crime,NJ0110500,NJ
17,7,1,2017,violent-crime,NJ0110600,NJ
18,19,19,2017,violent-crime,NJ0110700,NJ
19,0,0,2017,violent-crime,NJ0110800,NJ
0,24,13,2017,violent-crime,NJ0041100,NJ
1,96,76,2017,violent-crime,NJ0041200,NJ
2,1,1,2017,violent-crime,NJ0041300,NJ
3,21,15,2017,violent-crime,NJ0041400,NJ
4,101,58,2017,violent-crime,NJ0041500,NJ
5,15,9,2017,violent-crime,NJ0041600,NJ
6,5,5,2017,violent-crime,NJ0041700,NJ
7,3,2,2017,violent-crime,NJ0041800,NJ
8,4,4,2017,violent-crime,NJ0041900,NJ
9,2,1,2017,violent-crime,NJ0042000,NJ
10,9,4,2017,violent-crime,NJ0042100,NJ
11,109,67,2017,violent-crime,NJ0042200,NJ
12,13,9,2017,violent-crime,NJ0042300,NJ
13,9,9,2017,violent-crime,NJ0042400,NJ
14,9,5,2017,violent-crime,NJ0042500,NJ
15,2,0,2017,violent-crime,NJ0042600,NJ
16,99,49,2017,violent-crime,NJ0042700,NJ
17,32,15,2017,violent-crime,NJ0042800,NJ
18,7,3,2017,violent-crime,NJ0043000,NJ
19,6,5,2017,violent-crime,NJ0043100,NJ
0,2,2,2017,violent-crime,NJ0021400,NJ
1,75,33,2017,violent-crime,NJ0021500,NJ
2,0,0,2017,violent-crime,NJ0021600,NJ
3,23,21,2017,violent-crime,NJ0021700,NJ
4,21,14,2017,violent-crime,NJ0021800,NJ
5,26,17,2017,violent-crime,NJ0021900,NJ
6,1,1,2017,violent-crime,NJ0022000,NJ
7,59,40,2017,violent-crime,NJ0022100,NJ
8,2,1,2017,violent-crime,NJ0022200,NJ
9,94,49,2017,violent-crime,NJ0022300,NJ
10,1,1,2017,violent-crime,NJ0022400,NJ
11,2,3,2017,violent-crime,NJ0022500,NJ
12,0,0,2017,violent-crime,NJ0022600,NJ
13,0,0,2017,violent-crime,NJ0022700,NJ
14,2,1,2017,violent-crime,NJ0022800,NJ
15,3,2,2017,violent-crime,NJ0022900,NJ
16,11,7,2017,violent-crime,NJ0023000,NJ
17,43,26,2017,violent-crime,NJ0023100,NJ
18,9,6,2017,violent-crime,NJ0023200,NJ
19,9,7,2017,violent-crime,NJ0023300,NJ
0,18,8,2017,violent-crime,NJ0160300,NJ
1,2,4,2017,violent-crime,NJ0160400,NJ
2,19,17,2017,violent-crime,NJ0160500,NJ
3,1,0,2017,violent-crime,NJ0160600,NJ
4,390,88,2017,violent-crime,NJ0160700,NJ
5,1028,247,2017,violent-crime,NJ0160800,NJ
6,13,9,2017,violent-crime,NJ0160900,NJ
7,3,0,2017,violent-crime,NJ0161000,NJ
8,3,3,2017,violent-crime,NJ0161100,NJ
9,10,7,2017,violent-crime,NJ0161200,NJ
10,6,4,2017,violent-crime,NJ0161300,NJ
11,29,16,2017,violent-crime,NJ0161400,NJ
12,25,17,2017,violent-crime,NJ0161500,NJ
13,17,13,2017,violent-crime,NJ0161600,NJ
14,1,1,2017,violent-crime,NJ0161700,NJ
15,0,0,2017,violent-crime,NJ016SP00,NJ
16,1,1,2017,violent-crime,NJ0170000,NJ
17,0,0,2017,violent-crime,NJ0170200,NJ
18,1,1,2017,violent-crime,NJ0170300,NJ
19,1,0,2017,violent-crime,NJ0170400,NJ
0,6,11,2017,violent-crime,NJ0141400,NJ
1,5,4,2017,violent-crime,NJ0141500,NJ
2,4,3,2017,violent-crime,NJ0141600,NJ
3,4,3,2017,violent-crime,NJ0141700,NJ
4,1,0,2017,violent-crime,NJ0141800,NJ
5,0,0,2017,violent-crime,NJ0141900,NJ
6,3,3,2017,violent-crime,NJ0142000,NJ
7,3,2,2017,violent-crime,NJ0142100,NJ
8,3,2,2017,violent-crime,NJ0142200,NJ
9,4,1,2017,violent-crime,NJ0142300,NJ
10,40,22,2017,violent-crime,NJ0142400,NJ
11,0,0,2017,violent-crime,NJ0142500,NJ
12,1,1,2017,violent-crime,NJ0142600,NJ
13,9,7,2017,violent-crime,NJ0142700,NJ
14,5,0,2017,violent-crime,NJ0142800,NJ
15,36,14,2017,violent-crime,NJ0142900,NJ
16,1,0,2017,violent-crime,NJ0143000,NJ
17,1,1,2017,violent-crime,NJ0143100,NJ
18,4,4,2017,violent-crime,NJ0143200,NJ
19,1,1,2017,violent-crime,NJ0143300,NJ
0,3,2,2017,violent-crime,NJ0181500,NJ
1,4,3,2017,violent-crime,NJ0181600,NJ
2,10,6,2017,violent-crime,NJ0181800,NJ
3,3,2,2017,violent-crime,NJ0181900,NJ
4,3,2,2017,violent-crime,NJ0182000,NJ
5,1,1,2017,violent-crime,NJ0182100,NJ
6,1,0,2017,violent-crime,NJ018SP00,NJ
7,1,1,2017,violent-crime,NJ0190200,NJ
8,6,1,2017,violent-crime,NJ0190400,NJ
9,2,2,2017,violent-crime,NJ0190600,NJ
10,2,1,2017,violent-crime,NJ0190900,NJ
11,1,1,2017,violent-crime,NJ0191100,NJ
12,11,13,2017,violent-crime,NJ0191200,NJ
13,10,6,2017,violent-crime,NJ0191500,NJ
14,0,0,2017,violent-crime,NJ0191600,NJ
15,9,6,2017,violent-crime,NJ0191800,NJ
16,3,1,2017,violent-crime,NJ0191900,NJ
17,8,6,2017,violent-crime,NJ0192200,NJ
18,28,6,2017,violent-crime,NJ019SP00,NJ
19,3,2,2017,violent-crime,NJ0200100,NJ
0,1,1,2017,violent-crime,NJ0170300,NJ
1,1,0,2017,violent-crime,NJ0170400,NJ
2,14,11,2017,violent-crime,NJ0170500,NJ
3,37,18,2017,violent-crime,NJ0170800,NJ
4,54,9,2017,violent-crime,NJ0171200,NJ
5,21,8,2017,violent-crime,NJ0171300,NJ
6,2,1,2017,violent-crime,NJ0171500,NJ
7,30,14,2017,violent-crime,NJ017SP00,NJ
8,1,1,2017,violent-crime,NJ0180000,NJ
9,1,1,2017,violent-crime,NJ0180100,NJ
10,1,1,2017,violent-crime,NJ0180200,NJ
11,1,0,2017,violent-crime,NJ0180300,NJ
12,17,6,2017,violent-crime,NJ0180400,NJ
13,3,2,2017,violent-crime,NJ0180500,NJ
14,19,17,2017,violent-crime,NJ0180600,NJ
15,0,0,2017,violent-crime,NJ0180700,NJ
16,48,11,2017,violent-crime,NJ0180800,NJ
17,2,0,2017,violent-crime,NJ0180900,NJ
18,9,2,2017,violent-crime,NJ0181000,NJ
19,12,3,2017,violent-crime,NJ0181100,NJ
0,0,0,2017,violent-crime,NJ0170200,NJ
1,1,1,2017,violent-crime,NJ0170300,NJ
2,1,0,2017,violent-crime,NJ0170400,NJ
3,14,11,2017,violent-crime,NJ0170500,NJ
4,37,18,2017,violent-crime,NJ0170800,NJ
5,54,9,2017,violent-crime,NJ0171200,NJ
6,21,8,2017,violent-crime,NJ0171300,NJ
7,2,1,2017,violent-crime,NJ0171500,NJ
8,30,14,2017,violent-crime,NJ017SP00,NJ
9,1,1,2017,violent-crime,NJ0180000,NJ
10,1,1,2017,violent-crime,NJ0180100,NJ
11,1,1,2017,violent-crime,NJ0180200,NJ
12,1,0,2017,violent-crime,NJ0180300,NJ
13,17,6,2017,violent-crime,NJ0180400,NJ
14,3,2,2017,violent-crime,NJ0180500,NJ
15,19,17,2017,violent-crime,NJ0180600,NJ
16,0,0,2017,violent-crime,NJ0180700,NJ
17,48,11,2017,violent-crime,NJ0180800,NJ
18,2,0,2017,violent-crime,NJ0180900,NJ
19,9,2,2017,violent-crime,NJ0181000,NJ
0,71,24,2017,property-crime,NJ0191200,NJ
1,87,42,2017,property-crime,NJ0191500,NJ
2,10,0,2017,property-crime,NJ0191600,NJ
3,66,25,2017,property-crime,NJ0191800,NJ
4,20,2,2017,property-crime,NJ0191900,NJ
5,191,20,2017,property-crime,NJ0192200,NJ
6,283,46,2017,property-crime,NJ019SP00,NJ
7,73,4,2017,property-crime,NJ0200100,NJ
8,213,56,2017,property-crime,NJ0200200,NJ
9,175,11,2017,property-crime,NJ0200300,NJ
10,4595,379,2017,property-crime,NJ0200400,NJ
11,33,0,2017,property-crime,NJ0200500,NJ
12,45,15,2017,property-crime,NJ0200600,NJ
13,588,49,2017,property-crime,NJ0200700,NJ
14,136,14,2017,property-crime,NJ0200800,NJ
15,1050,160,2017,property-crime,NJ0200900,NJ
16,51,1,2017,property-crime,NJ0201000,NJ
17,58,3,2017,property-crime,NJ0201100,NJ
18,1055,60,2017,property-crime,NJ0201200,NJ
19,295,40,2017,property-crime,NJ0201300,NJ
0,84,6,2017,property-crime,NJ0211500,NJ
1,103,44,2017,property-crime,NJ0211600,NJ
2,15,0,2017,property-crime,NJ0211700,NJ
3,367,38,2017,property-crime,NJ0211900,NJ
4,147,58,2017,property-crime,NJ0212000,NJ
5,82,8,2017,property-crime,NJ0212100,NJ
6,58,8,2017,property-crime,NJ0212200,NJ
7,129,15,2017,property-crime,NJ021SP00,NJ
8,6794,344,2017,property-crime,NJNPD0000,NJ
9,4,0,2017,property-crime,NJNPIPP00,NJ
10,496,84,2017,property-crime,NJNYPOA00,NJ
11,0,0,2017,property-crime,NJ0010000,NJ
12,229,59,2017,property-crime,NJ0010100,NJ
13,1732,306,2017,property-crime,NJ0010200,NJ
14,110,7,2017,property-crime,NJ0010300,NJ
15,111,8,2017,property-crime,NJ0010400,NJ
16,136,44,2017,property-crime,NJ0010700,NJ
17,812,352,2017,property-crime,NJ0010800,NJ
18,665,62,2017,property-crime,NJ0011100,NJ
19,880,262,2017,property-crime,NJ0011200,NJ
0,71,10,2017,property-crime,NJ0022000,NJ
1,563,181,2017,property-crime,NJ0022100,NJ
2,93,26,2017,property-crime,NJ0022200,NJ
3,672,128,2017,property-crime,NJ0022300,NJ
4,8,7,2017,property-crime,NJ0022400,NJ
5,61,8,2017,property-crime,NJ0022500,NJ
6,6,0,2017,property-crime,NJ0022600,NJ
7,35,3,2017,property-crime,NJ0022700,NJ
8,30,14,2017,property-crime,NJ0022800,NJ
9,42,3,2017,property-crime,NJ0022900,NJ
10,127,5,2017,property-crime,NJ0023000,NJ
11,368,34,2017,property-crime,NJ0023100,NJ
12,225,47,2017,property-crime,NJ0023200,NJ
13,146,39,2017,property-crime,NJ0023300,NJ
14,77,26,2017,property-crime,NJ0023400,NJ
15,57,25,2017,property-crime,NJ0023500,NJ
16,29,2,2017,property-crime,NJ0023600,NJ
17,66,0,2017,property-crime,NJ0023700,NJ
18,75,15,2017,property-crime,NJ0023800,NJ
19,143,21,2017,property-crime,NJ0023900,NJ
0,13,13,2017,property-crime,NJ0024000,NJ
1,24,1,2017,property-crime,NJ0024100,NJ
2,79,15,2017,property-crime,NJ0024200,NJ
3,14,0,2017,property-crime,NJ0024300,NJ
4,26,2,2017,property-crime,NJ0024400,NJ
5,126,25,2017,property-crime,NJ0024500,NJ
6,1154,491,2017,property-crime,NJ0024600,NJ
7,18,0,2017,property-crime,NJ0024700,NJ
8,139,20,2017,property-crime,NJ0024800,NJ
9,73,3,2017,property-crime,NJ0024900,NJ
10,166,20,2017,property-crime,NJ0025000,NJ
11,175,24,2017,property-crime,NJ0025100,NJ
12,63,8,2017,property-crime,NJ0025200,NJ
13,15,4,2017,property-crime,NJ0025300,NJ
14,92,17,2017,property-crime,NJ0025400,NJ
15,1,0,2017,property-crime,NJ0025500,NJ
16,206,27,2017,property-crime,NJ0025600,NJ
17,247,80,2017,property-crime,NJ0025700,NJ
18,19,7,2017,property-crime,NJ0025800,NJ
19,65,24,2017,property-crime,NJ0025900,NJ
0,171,42,2017,property-crime,NJ0043600,NJ
1,51,0,2017,property-crime,NJ0043700,NJ
2,72,8,2017,property-crime,NJ0043900,NJ
3,27,12,2017,property-crime,NJ004SP00,NJ
4,0,0,2017,property-crime,NJ0050000,NJ
5,190,11,2017,property-crime,NJ0050100,NJ
6,93,16,2017,property-crime,NJ0050200,NJ
7,7,0,2017,property-crime,NJ0050300,NJ
8,326,42,2017,property-crime,NJ0050500,NJ
9,469,126,2017,property-crime,NJ0050600,NJ
10,169,19,2017,property-crime,NJ0050700,NJ
11,385,67,2017,property-crime,NJ0050800,NJ
12,175,2,2017,property-crime,NJ0050900,NJ
13,98,31,2017,property-crime,NJ0051000,NJ
14,6,3,2017,property-crime,NJ0051200,NJ
15,5,0,2017,property-crime,NJ0051300,NJ
16,450,58,2017,property-crime,NJ0051400,NJ
17,87,14,2017,property-crime,NJ0051500,NJ
18,236,90,2017,property-crime,NJ005SP00,NJ
19,1,1,2017,property-crime,NJ0060000,NJ
0,2193,143,2017,property-crime,NJ0111100,NJ
1,83,9,2017,property-crime,NJ0111200,NJ
2,301,72,2017,property-crime,NJ0111300,NJ
3,78,4,2017,property-crime,NJ0111800,NJ
4,269,16,2017,property-crime,NJ0115000,NJ
5,71,8,2017,property-crime,NJ011SP00,NJ
6,326,52,2017,property-crime,NJ0120100,NJ
7,27,6,2017,property-crime,NJ0120200,NJ
8,139,38,2017,property-crime,NJ0120300,NJ
9,673,182,2017,property-crime,NJ0120400,NJ
10,1210,296,2017,property-crime,NJ0120500,NJ
11,10,4,2017,property-crime,NJ0120600,NJ
12,186,27,2017,property-crime,NJ0120700,NJ
13,59,15,2017,property-crime,NJ0120800,NJ
14,581,90,2017,property-crime,NJ0120900,NJ
15,175,10,2017,property-crime,NJ0121000,NJ
16,132,65,2017,property-crime,NJ0121100,NJ
17,119,51,2017,property-crime,NJ0121200,NJ
18,153,7,2017,property-crime,NJ0121300,NJ
19,1341,82,2017,property-crime,NJ0121400,NJ
0,931,180,2017,property-crime,NJ0151400,NJ
1,23,0,2017,property-crime,NJ0151500,NJ
2,286,45,2017,property-crime,NJ0151600,NJ
3,98,0,2017,property-crime,NJ0151700,NJ
4,224,32,2017,property-crime,NJ0151800,NJ
5,9,1,2017,property-crime,NJ0151900,NJ
6,57,0,2017,property-crime,NJ0152000,NJ
7,42,6,2017,property-crime,NJ0152100,NJ
8,19,0,2017,property-crime,NJ0152200,NJ
9,17,3,2017,property-crime,NJ0152300,NJ
10,122,19,2017,property-crime,NJ0152400,NJ
11,82,19,2017,property-crime,NJ0152500,NJ
12,133,35,2017,property-crime,NJ0152600,NJ
13,26,2,2017,property-crime,NJ0152700,NJ
14,16,0,2017,property-crime,NJ0152800,NJ
15,67,5,2017,property-crime,NJ0152900,NJ
16,201,85,2017,property-crime,NJ0153000,NJ
17,26,8,2017,property-crime,NJ0153100,NJ
18,49,6,2017,property-crime,NJ0153200,NJ
19,143,54,2017,property-crime,NJ0153300,NJ
0,325,16,2017,property-crime,NJ0021500,NJ
1,34,2,2017,property-crime,NJ0021600,NJ
2,356,117,2017,property-crime,NJ0021700,NJ
3,136,26,2017,property-crime,NJ0021800,NJ
4,298,53,2017,property-crime,NJ0021900,NJ
5,71,10,2017,property-crime,NJ0022000,NJ
6,563,181,2017,property-crime,NJ0022100,NJ
7,93,26,2017,property-crime,NJ0022200,NJ
8,672,128,2017,property-crime,NJ0022300,NJ
9,8,7,2017,property-crime,NJ0022400,NJ
10,61,8,2017,property-crime,NJ0022500,NJ
